snapshot-date	sku	fnsku	asin	product-name	condition	available	pending-removal-quantity	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	units-shipped-t7	units-shipped-t30	units-shipped-t60	units-shipped-t90	alert	your-price	sales-price	lowest-price-new-plus-shipping	lowest-price-used	recommended-action	DEPRECATED healthy-inventory-level	recommended-sales-price	recommended-sale-duration-days	recommended-removal-quantity	estimated-cost-savings-of-recommended-actions	sell-through	item-volume	volume-unit-measurement	storage-type	storage-volume	marketplace	product-group	sales-rank	days-of-supply	estimated-excess-quantity	weeks-of-cover-t30	weeks-of-cover-t90	featuredoffer-price	sales-shipped-last-7-days	sales-shipped-last-30-days	sales-shipped-last-60-days	sales-shipped-last-90-days	inv-age-0-to-30-days	inv-age-31-to-60-days	inv-age-61-to-90-days	inv-age-181-to-330-days	inv-age-331-to-365-days	estimated-storage-cost-next-month	inbound-quantity	inbound-working	inbound-shipped	inbound-received	no-sale-last-6-months	Total Reserved Quantity	unfulfillable-quantity	quantity-to-be-charged-ais-181-210-days	estimated-ais-181-210-days	quantity-to-be-charged-ais-211-240-days	estimated-ais-211-240-days	quantity-to-be-charged-ais-241-270-days	estimated-ais-241-270-days	quantity-to-be-charged-ais-271-300-days	estimated-ais-271-300-days	quantity-to-be-charged-ais-301-330-days	estimated-ais-301-330-days	quantity-to-be-charged-ais-331-365-days	estimated-ais-331-365-days	quantity-to-be-charged-ais-365-plus-days	estimated-ais-365-plus-days	historical-days-of-supply	fba-minimum-inventory-level	fba-inventory-level-health-status	Recommended ship-in quantity	Recommended ship-in date	Last updated date for Historical Days of Supply	Exempted from Low-Inventory-Level fee?	Low-Inventory-Level fee applied in current week?	Short term historical days of supply	Long term historical days of supply	Inventory age snapshot date	Inventory Supply at FBA	Reserved FC Transfer	Reserved FC Processing	Reserved Customer Order	Total Days of Supply (including units from open shipments)
2024-10-15	021-DeseretIndust-6.4.24-Jim-618	X0049MGPAZ	0063239922	Maybe Next Time: A Reese Witherspoon Book Club Pick	Used	1	0	0	1	0	0	0	USD					Low conversion	8.76	0.0	15.15	8.65	AlreadyOnReducedSale		0.0	0	0	7.85	0.0	0.037719	cubic feet		0.037719	US	gl_book	65600		1			15.19					0	0	0	0	0	0.08	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	014-NPS-7.12.24-Jim-394	X004BI45T5	0310753996	The Berenstain Bears' Holiday Cookbook: Cub-Friendly Cooking With an Adult (Berenstain Bears/Living Lights: A Faith Story)	Used	1	0	1	0	0	0	0	USD					Low traffic	24.99	0.0	24.4	21.55	Lower price		19.99	9	0	5.79	0.0	0.020537	cubic feet	Standard	0.020537	US	gl_book	1251940		0			24.35					0	1	0	0	0	0.05	0	0	0	0		0	0																									2024-10-13	1	0	0	0	
2024-10-15	005-DeseretIndust-6.12.24-Jim-057	X004A03CNJ	0976824205	Peter Can't Eat Peanuts	Used	1	0	0	1	0	0	0	USD					Low traffic	22.0	0.0	0.0	22.0	AlreadyOnReducedSale		0.0	0	0	5.15	0.0	0.009559	cubic feet		0.009559	US	gl_book	5099227		1			41.99					0	0	0	0	0	0.02	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	048-DeseretIndust-8.19.24-Jim-051	X004D4VK6D	B003AO75AQ	The Work And The Glory Gerald Lund 9 Volume Hardcover Set Vol 1. Pillar of Light 2. Like a Fire is Burning 3. Truth will Prevail 4. Thy Gold To Refine 5. A seson of Joy 6. Praise The Man 7. No Unhallowed Hand 8. So Great a Cause 9. All is Well (The Work And The Glory, Complete 9 Volume set)		0	0	1	0	0	0	0	USD						0.0	0.0	164.99	74.99	Edit listing			0	0		1.45	1.144277	cubic feet	Oversize	0.0	US	gl_book	363581		0			49.69					0	1	0	0	0		0	0	0	0		0	0																								48.5	2024-10-12	0	0	0	0	
2024-10-15	010-DeseretIndust-6.26.24-Jim-192	X004AU3GC1	1607812649	Dinosaurs Of Utah: Second Edition	Used	1	0	0	1	0	0	0	USD					Low traffic	19.37	0.0	34.95	8.08	Create sale		15.5	9	0	6.52	0.0	0.030924	cubic feet		0.030924	US	gl_book	1165986		1			34.95					0	0	0	0	0	0.07	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	068-DeseretIndust-7.30.24-Jim-969	X004C8OHBF	0769263054	Green Day - Nimrod	Used	1	0	1	0	0	0	0	USD					Low traffic	28.99	0.0	41.0	28.97	Advertise listing		28.7	9	0	5.99	0.0	0.018732	cubic feet	Standard	0.018732	US	gl_book	151911		0			28.99					0	0	1	0	0	0.04	2	2	0	0		0	0																									2024-10-12	3	0	0	0	
2024-10-15	031-NPS-6.20.24-Jim-103	X004ADQVOD	082544859X	The Rare Jewel of Everleigh Wheaton (Treasures of Halstead Manor, 1)	Used	8	0	0	8	0	0	0	USD	0	0	0	0	Low traffic	14.98	11.01	16.99	11.01	AlreadyOnReducedSale		0.0	0	0	27.92	0.0	0.002105	cubic feet		0.01684	US	gl_book	2381901		8			14.4	0.0	0.0	0.0	0.0	0	0	0	0	0	0.04	0	0	0	0		0	0																	Excess								2024-10-12	8	0	0	0	
2024-10-15	031-DeseretIndust-6.4.24-Jim-326	X0049M9EU3	1423636120	The French Cook - Souffles: Souffles		1	0	0	1	0	0	0	USD					Low traffic	0.0	0.0	0.0	59.93	Edit listing			0	0		0.0	0.023	cubic feet		0.023	US	gl_book	434108		0			17.75					0	0	0	0	0		0	0	0	0		0	0																									2024-10-13	1	0	0	0	
2024-10-15	011-DeseretIndust-6.4.24-Jim-925	X0049MCEXR	1844744744	What Did You Expect?: Redeeming the Realities of Marriage	Used	1	0	0	1	0	0	0	USD					Low traffic	30.5	24.4	33.45	24.4	AlreadyOnReducedSale		0.0	0	0	7.17	0.0	0.026956	cubic feet		0.026956	US	gl_book	732073		1			24.4					0	0	0	0	0	0.06	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	010-NPS-7.12.24-Jim-015	X004BHYOW9	1737900408	Ruthless Equity: Disrupt the Status Quo and Ensure Learning for ALL Students	Used	1	0	1	0	0	0	0	USD					Low conversion	17.69	0.0	17.89	16.61	Lower price		14.15	9	0	4.29	0.22	0.01692	cubic feet	Standard	0.01692	US	gl_book	116658		0			17.89					0	0	1	0	0	0.04	0	0	0	0		0	0															416.0					2024-10-14	Yes	No	145.0	416.0	2024-10-13	1	0	0	0	
2024-10-15	006-DeseretIndust-5.25.24-Jim-792	X004973YR7	0984080104	The Great Behavior Breakdown	Used	1	0	0	1	0	0	0	USD					Low traffic	10.99	0.0	14.76	10.99	AlreadyOnReducedSale		0.0	0	0	4.61	0.0	0.020821	cubic feet	Standard	0.020821	US	gl_book	806750		1			15.23					0	0	0	0	0	0.05	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	052-DeseretIndust-7.12.24-Jim-054	X004BI4JSR	0142180092	Nuns and Soldiers (Penguin Twentieth-Century Classics)	Used	1	0	1	0	0	0	0	USD					Low traffic	15.47	0.0	21.41	11.53	Advertise listing		12.38	9	0	5.43	0.0	0.026719	cubic feet	Standard	0.026719	US	gl_book	1742704		0			17.42					0	1	0	0	0	0.06	0	0	0	0		0	0																									2024-10-12	1	0	0	0	
2024-10-15	027-DeseretIndust-7.12.24-Jim-175	X004BI2XDZ	1119855012	The Four Factors of Trust: How Organizations Can Earn Lifelong Loyalty	Used	1	0	1	0	0	0	0	USD					Low conversion	12.97	0.0	17.58	11.45	Lower price		10.38	9	0	5.97	0.0	0.029703	cubic feet	Standard	0.029703	US	gl_book	308789		0			20.9					0	1	0	0	0	0.07	0	0	0	0		0	0																									2024-10-12	1	0	0	0	
2024-10-15	030-DeseretIndust-6.20.24-Jim-091	X004ADVO59	1849054932	Starving the Anger Gremlin for Children Aged 5-9: A Cognitive Behavioural Therapy Workbook on Anger Management (Gremlin and Thief CBT Workbooks)	Used	1	0	0	1	0	0	0	USD					Low traffic	16.3	0.0	20.99	15.24	AlreadyOnReducedSale		0.0	0	0	5.07	0.0	0.023989	cubic feet		0.023989	US	gl_book	1078724		1			23.95					0	0	0	0	0	0.05	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	055-NPS-7.25.24-Jim-048	X004C27673	1401341187	The Bag Lady Papers: The Priceless Experience of Losing It All	Used	1	0	1	0	0	0	0	USD					Low traffic	11.0	0.0	15.32	10.96	Advertise listing		8.8	9	0	4.41	0.0	0.021903	cubic feet	Standard	0.021903	US	gl_book	2689071		0			15.32					0	0	1	0	0	0.05	3	3	0	0		0	0																									2024-10-12	4	0	0	0	
2024-10-15	020-DeseretIndust-5.25.24-Jim-727	X0049739YP	1970147008	Together	Used	1	0	0	1	0	0	0	USD					Low traffic	22.86	0.0	28.0	22.42	Create sale		18.29	9	0	5.46	0.0	0.011902	cubic feet	Standard	0.011902	US	gl_book	3410231		1			22.42					0	0	0	0	0	0.03	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	036-DeseretIndust-7.25.24-Jim-729	X004C25PAX	1947888323	Three Lines in a Circle: The Exciting Life of the Peace Symbol	Used	1	0	1	0	0	0	0	USD					Low traffic	14.03	0.0	15.59	14.03	Advertise listing		11.22	9	0	5.34	0.0	0.026627	cubic feet	Standard	0.026627	US	gl_book	1548286		0			15.59					0	0	1	0	0	0.06	3	3	0	0		0	0																									2024-10-12	4	0	0	0	
2024-10-15	047-DeseretIndust-7.12.24-Jim-568	X004BI40HH	110197186X	The Invited: A Novel	Used	1	0	1	0	0	0	0	USD					Low conversion	13.24	0.0	15.67	9.99	Lower price		10.59	9	0	4.75	0.0	0.0234	cubic feet	Standard	0.0234	US	gl_book	66504		0			15.95					0	1	0	0	0	0.05	0	0	0	0		0	0																									2024-10-12	1	0	0	0	
2024-10-15	001-NPSAuction-8.29.24-Jim-781	X004DN6HT9	1319195369	American Government: Stories of a Nation: For the AP Course	Used	6	0	6	0	0	0	0	USD					Low conversion	121.74	0.0	118.66	53.84	Lower price		118.66	9	0	129.47	0.0	0.053884	cubic feet	Standard	0.323304	US	gl_book	380054		0			118.08					0	6	0	0	0	0.71	0	0	0	0		0	0																									2024-10-13	6	0	0	0	
2024-10-15	009-DeseretIndust-7.25.24-Jim-684	X004C28SCF	1250888093	Being Henry: The Fonz . . . and Beyond	Used	1	0	1	0	0	0	0	USD					Low conversion	12.49	0.0	12.69	10.05	Lower price		9.99	9	0	6.78	0.0	0.035347	cubic feet	Standard	0.035347	US	gl_book	1552		0			13.08					0	1	0	0	0	0.08	3	3	0	0		0	0																									2024-10-13	4	0	0	0	
2024-10-15	031-DeseretIndust-6.1.24-Jim-635	X0049IB2U7	0399166521	The Ends of the World (Conspiracy of Us)	Used	1	0	0	1	0	0	0	USD					Low traffic	16.97	0.0	24.04	12.03	Create sale		13.58	9	0	7.13	0.0	0.033241	cubic feet		0.033241	US	gl_book	1225244		1			24.04					0	0	0	0	0	0.07	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	007-DeseretIndust-6.26.24-Jim-074	X004AU7JFL	1592579086	The Complete Idiot's Guide to Learning Spanish, 5th Edition	Used	1	0	0	1	0	0	0	USD					Low traffic	8.37	0.0	16.63	2.73	Create sale		6.7	9	0	7.79	0.0	0.038857	cubic feet		0.038857	US	gl_book	1446617		1			16.64					0	0	0	0	0	0.09	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	010-Thrift-5.20.24-Jim-741	X0048YTS9J	087579176X	A Celebration of Christmas: A Collection of Stories, Poems, Essays, and Traditions by Favorite Lds Authors.	Used	1	0	0	1	0	0	0	USD					Low traffic	8.88	0.0	19.99	8.24	AlreadyOnReducedSale		0.0	0	0	4.55	0.0	0.020616	cubic feet	Standard	0.020616	US	gl_book	3899804		1			8.66					0	0	0	0	0	0.05	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	001-DeseretIndust-6.26.24-Jim-025	X004AU181H	0794543790	1000 Animals revised	Used	1	0	0	1	0	0	0	USD					Low traffic	24.12	0.0	86.61	8.89	Create sale		8.89	9	0	9.78	0.0	0.041338	cubic feet		0.041338	US	gl_book	1351462		1			8.89					0	0	0	0	0	0.09	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	004-DeseretIndust-5.25.24-Jim-301	X00496W2S5	B000FOHH2K	Illustrated Stories From the Book of Mormon (16 volume set)	Used	1	0	0	1	0	0	0	USD					Low traffic	177.98	0.0	0.0	167.98	Create sale		167.98	9	0	338.35	0.0	1.683942	cubic feet	Oversize	1.683942	US	gl_book	2007418		1			165.98					0	0	0	0	0	2.16	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	010-DeseretIndust-7.25.24-Jim-998	X004C28SD9	1641770945	The Coming of Neo-Feudalism: A Warning to the Global Middle Class	Used	1	0	1	0	0	0	0	USD					Low conversion	15.67	0.0	16.49	12.92	Lower price		12.54	9	0	9.81	0.0	0.049766	cubic feet	Standard	0.049766	US	gl_book	301987		0			16.49					0	0	1	0	0	0.11	3	3	0	0		0	0																									2024-10-13	4	0	0	0	
2024-10-15	073-NPS-5.23.24-Jim-641	X00494OS6B	1784887358	Self-care for Eco-Anxiety: 52 Weekly Practices for Positive, Personal Change Through the Power of Nature	Used	1	0	0	1	0	0	0	USD					Low traffic	15.71	0.0	3.83	15.71	Create sale		3.83	9	0	4.37	0.0	0.01419	cubic feet	Standard	0.01419	US	gl_book	737386		1			3.83					0	0	0	0	0	0.03	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	004-NPS-5.21.24-Jim-877	X00490NIEX	1782749209	Myths of Ancient Egypt	Used	1	0	0	1	0	0	0	USD					Low traffic	6.6	0.0	18.99	6.6	Create removal order		0.0	0	1	8.1	0.4	0.039034	cubic feet	Standard	0.039034	US	gl_book	3143373		1			6.6					0	0	0	0	0	0.09	0	0	0	0		0	0																	Excess							214.0	2024-10-13	1	0	0	0	
2024-10-15	038-DeseretIndust-7.12.24-Jim-759	X004BI3YDN	165179605X	Daughter Of Paris: The Diary of Marie Duplessis, France’s Most Celebrated Courtesan (Biographical Novels)	Used	1	0	1	0	0	0	0	USD					Low conversion	15.29	0.0	16.13	15.29	Lower price		12.23	9	0	4.53	0.0	0.022131	cubic feet	Standard	0.022131	US	gl_book	1002097		0			16.99					0	0	1	0	0	0.05	0	0	0	0		0	0																									2024-10-13	1	0	0	0	
2024-10-15	001-DeseretIndust-7.12.24-Jim-462	X004BHYGYF	032306969X	Rosai and Ackerman's Surgical Pathology: Expert Consult: Online and Print, 10e (Surgical Pathology (Ackerman's)) - 2 Volume Set	Used	1	0	1	0	0	0	0	USD					Low traffic	84.47	0.0	265.0	62.57	Lower price		62.57	9	0	88.89	0.0	0.423604	cubic feet	Standard	0.423604	US	gl_book	2088768		0			62.57					0	0	1	0	0	0.93	0	0	0	0		0	0																									2024-10-13	1	0	0	0	
2024-10-15	064-DeseretIndust-5.23.24-Jim-395	X00494QPIF	1608180670	To the Ocean Deep (Great Expeditions)	Used	1	0	0	1	0	0	0	USD					Low traffic	10.5	0.0	42.8	10.5	Create sale		8.4	9	0	4.67	0.0	0.02184	cubic feet	Standard	0.02184	US	gl_book	9626899		1			10.5					0	0	0	0	0	0.05	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	017-DeseretIndust-5.25.24-Jim-180	X0049739OF	0801870909	The New Nature of Maps: Essays in the History of Cartography	Used	1	0	0	1	0	0	0	USD					Low traffic	18.0	0.0	28.5	15.82	Create sale		14.4	9	0	5.62	0.0	0.025699	cubic feet	Standard	0.025699	US	gl_book	375910		1			30.0					0	0	0	0	0	0.06	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	002-DeseretIndust-5.25.24-Jim-753	X004970SIF	1589237919	The Complete Photo Guide to Candy Making: All You Need to Know to Make All Types of Candy - The Essential Reference for Beginners to Skilled Candy ... Caramels, Truffles Mints, Marshmallows & More	Used	1	0	0	1	0	0	0	USD					Low conversion	15.0	0.0	16.98	11.0	Create sale		12.0	9	0	6.94	0.0	0.032512	cubic feet	Standard	0.032512	US	gl_book	204271		1			16.99					0	0	0	0	0	0.07	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	049-NPS-7.25.24-Jim-104	X004C23M0D	1529049423	Casting Off (Cazalet Chronicles)	Used	1	0	1	0	0	0	0	USD					Low traffic	20.63	0.0	13.9	20.63	Lower price		16.5	9	0	8.42	0.0	0.036893	cubic feet	Standard	0.036893	US	gl_book	892485		0			15.5					0	0	1	0	0	0.08	3	3	0	0		0	0																									2024-10-12	4	0	0	0	
2024-10-15	001-DeseretIndust-6.4.24-Jim-883	X0049M8BKR	B0019T5H4K	New Standard Reference Bible Blue Ribbon Edition: (Authorized or King James Version) School and Library Reference Edition Red Letter Edition Pictorial Pronouncing Dictionary and other Interesting Instructive Features	Used	1	0	0	1	0	0	0	USD					Low traffic	48.0	0.0	0.0	47.52	Create sale		38.4	9	0	37.56	0.0	0.168906	cubic feet		0.168906	US	gl_book	2926615		1			47.52					0	0	0	0	0	0.37	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	025-NPS-8.19.24-Jim-761	X004D51IIR	1923072021	Blood Bonds (The Bonds that Tie)	Used	1	0	1	0	0	0	0	USD					Low conversion	17.27	0.0	24.61	17.01	Lower price		13.82	9	0	5.36	0.0	0.027044	cubic feet	Standard	0.027044	US	gl_book	20829		0			17.99					0	1	0	0	0	0.06	0	0	0	0		0	0																									2024-10-12	1	0	0	0	
2024-10-15	007-DeseretIndust-7.12.24-Jim-193	X004BI2D5D	1524422371	Look Unto Him	Used	1	0	1	0	0	0	0	USD					Low traffic	19.19	0.0	21.2	12.6	Advertise listing		15.35	9	0	9.21	0.0	0.046239	cubic feet	Standard	0.046239	US	gl_book	766477		0			22.59					0	1	0	0	0	0.1	0	0	0	0		0	0																									2024-10-13	1	0	0	0	
2024-10-15	035-DeseretIndust-6.1.24-Jim-173	X0049I9JNJ	0312265867	To the Nines: Stephanie Plum Novels	Used	1	0	0	1	0	0	0	USD					Low traffic	8.99	0.0	9.99	7.0	Create sale		8.03	9	0	7.71	0.0	0.037022	cubic feet		0.037022	US	gl_book	907201		1			7.12					0	0	0	0	0	0.08	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	025-DeseretIndust-5.28.24-Jim-228	X0049B4B4N	0446547565	The Last Song	Used	1	0	0	1	0	0	0	USD					Low conversion	7.05	0.0	12.0	5.46	Create sale		6.7	9	0	7.62	0.0	0.036784	cubic feet	Standard	0.036784	US	gl_book	573984		1			9.46					0	0	0	0	0	0.08	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	002-Thrift-5.20.24-Jim-772	X0048YS4GH	0671793527	I Promised My Dad: An Intimate Portrait of Michael Landon	Used	1	0	0	1	0	0	0	USD					Low conversion	6.98	0.0	30.0	6.98	AlreadyOnReducedSale		0.0	0	0	5.1	0.0	0.024375	cubic feet	Standard	0.024375	US	gl_book	901445		1			29.99					0	0	0	0	0	0.05	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	059-DeseretIndust-5.23.24-Jim-823	X00494OR0D	1606412302	Finding God in the Garden: Planting, Pruning, and the Plan of Happiness	Used	1	0	0	1	0	0	0	USD					Low traffic	17.53	0.0	19.18	9.98	Create sale		14.02	9	0	4.39	0.0	0.013776	cubic feet	Standard	0.013776	US	gl_book	1289750		1			19.18					0	0	0	0	0	0.03	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	048-NPS-7.25.24-Jim-473	X004C25S7X	059364171X	Angels Fall	Used	1	0	1	0	0	0	0	USD					Low traffic	7.09	0.0	14.57	6.8	Advertise listing		5.67	9	0	4.38	0.0	0.022317	cubic feet	Standard	0.022317	US	gl_book	820247		0			14.72					0	0	1	0	0	0.05	3	3	0	0		0	0																									2024-10-13	4	0	0	0	
2024-10-15	057-DeseretIndust-5.23.24-Jim-377	X00494N083	0975475827	Private Access: Behind the Gates of America's Premiere Horse Farms and Ranches	Used	1	0	0	1	0	0	0	USD					Low traffic	63.97	48.0	0.0	48.0	AlreadyOnReducedSale		0.0	0	0	24.37	0.0	0.103865	cubic feet	Standard	0.103865	US	gl_book	4022529		1			48.0					0	0	0	0	0	0.23	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	055-DeseretIndust-5.23.24-Jim-649	X00494MUZH	1401205364	Swan VOL 02 (Swan (Graphic Novels))	Used	1	0	0	1	0	0	0	USD					Low traffic	32.0	27.0	0.0	27.0	AlreadyOnReducedSale		0.0	0	0	5.92	0.0	0.015008	cubic feet	Standard	0.015008	US	gl_book	2934317		1			27.0					0	0	0	0	0	0.03	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	004-DeseretIndust-6.12.24-Jim-551	X004A08C8J	0743234723	Bernard Clayton's New Complete Book of Breads	Used	1	0	0	1	0	0	0	USD					Low traffic	58.74	0.0	36.96	58.7	Create sale		46.99	9	0	23.34	0.0	0.09019	cubic feet		0.09019	US	gl_book	2109750		1			36.96					0	0	0	0	0	0.2	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	041-DeseretIndust-7.25.24-Jim-973	X004C26Z2Z	052561947X	The Ferryman: A Novel	Used	1	0	1	0	0	0	0	USD					Low conversion	12.37	0.0	13.69	10.99	Lower price		9.9	9	0	13.66	0.0	0.070347	cubic feet	Standard	0.070347	US	gl_book	78836		0			13.69					0	0	1	0	0	0.15	3	3	0	0		0	0																									2024-10-13	4	0	0	0	
2024-10-15	018-DeseretIndust-6.12.24-Jim-414	X004A08VN5	0061995363	The Alice B. Toklas Cook Book	Used	1	0	0	1	0	0	0	USD					Low conversion	12.04	0.0	28.23	11.61	Create sale		10.36	9	0	4.39	0.0	0.018798	cubic feet		0.018798	US	gl_book	857695		1			10.17					0	0	0	0	0	0.04	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	046-NPS-7.25.24-Jim-921	X004C23LAT	1573456233	The Infinite Atonement		0	0	1	0	0	0	0	USD	1	1	1	1		0.0	0.0	21.85	12.98	Edit listing			0	0		0.8	0.038765	cubic feet	Standard	0.0	US	gl_book	7897		0	12	39	24.43	12.78	12.78	12.78	12.78	0	0	1	0	0		3	3	0	0		0	0																								84.0	2024-10-12	3	0	0	0	
2024-10-15	067-NPS-5.23.24-Jim-207	X00494WBWJ	1982187689	Dumb Ideas: A Behind-the-Scenes Exposé on Making Pranks and Other Stupid Creative Endeavors (and How You Can Also Too!)	Used	1	0	0	1	0	0	0	USD					Low traffic	14.66	0.0	16.39	10.99	Create sale		11.73	9	0	8.68	0.0	0.041318	cubic feet	Standard	0.041318	US	gl_book	979162		1			13.96					0	0	0	0	0	0.09	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	024-NPSAuction-8.29.24-Jim-539	X004DN86KH	194717262X	Chemistry 2e by OpenStax (hardcover version, full color)	Used	1	0	1	0	0	0	0	USD					Low conversion	49.5	0.0	55.0	39.91	Lower price		39.6	9	0	24.91	0.0	0.116875	cubic feet	Standard	0.116875	US	gl_book	64118		0			55.0					0	1	0	0	0	0.26	0	0	0	0		0	0																									2024-10-13	1	0	0	0	
2024-10-15	029-NPSAuction-8.29.24-Jim-097	X004DNDTQX	0133822524	Contract Law for Paralegals: Traditional and e-Contracts	Used	1	0	1	0	0	0	0	USD					Low traffic	218.47	0.0	240.42	217.6	Lower price		174.78	9	0	28.68	0.0	0.041842	cubic feet	Standard	0.041842	US	gl_book	895617		0			170.04					0	1	0	0	0	0.09	0	0	0	0		0	0																									2024-10-13	1	0	0	0	
2024-10-15	040-DeseretIndust-8.19.24-Jim-263	X004D4STZD	1629727288	Eve and Adam: Discovering the Beautiful Balance	Used	1	0	1	0	0	0	0	USD					Low conversion	15.9	0.0	15.58	15.9	Lower price		12.72	9	0	4.92	0.0	0.024811	cubic feet	Standard	0.024811	US	gl_book	706595		0			18.71					0	1	0	0	0	0.05	0	0	0	0		0	0																									2024-10-13	1	0	0	0	
2024-10-15	007-DeseretIndust-6.19.24-Jim-916	X004ADK7AR	0875794017	Messiah Series		0	0	0	1	0	0	0	USD						0.0	0.0	211.75	59.87	Edit listing			0	0		0.0	0.243704	cubic feet		0.0	US	gl_book	120485		0			207.6					0	0	0	0	0		0	0	0	0		1	0																									2024-10-13	0	0	0	1	
2024-10-15	007-NPSAuction-8.29.24-Jim-919	X004DN6X9D	1319195369	American Government: Stories of a Nation: For the AP Course	Used	1	0	1	0	0	0	0	USD					Low conversion	116.34	0.0	118.66	55.39	Lower price			0	0		0.0	0.053884	cubic feet	Standard	0.053884	US	gl_book	380054		0			118.08					0	1	0	0	0		0	0	0	0		0	0																									2024-10-12	1	0	0	0	
2024-10-15	009-Thrift-5.20.24-Jim-567	X0048YKKI7	1493010697	The Montana Gardener's Companion: An Insider's Guide to Gardening under the Big Sky (Gardening Series)	Used	1	0	0	1	0	0	0	USD					Low traffic	13.45	0.0	16.95	13.45	Create sale		10.76	9	0	4.53	0.0	0.018233	cubic feet	Standard	0.018233	US	gl_book	1051303		1			16.95					0	0	0	0	0	0.04	0	0	0	0		0	0																	Excess								2024-10-12	1	0	0	0	
2024-10-15	021-NPS-6.20.24-Jim-050	X004ADW2AP	B0CFCXVPL3	The Fastball: A Sweet Forced Proximity Romance (The Vegas Kings)	Used	3	0	0	3	0	0	0	USD					Low traffic	13.49	10.79	0.0	10.79	AlreadyOnReducedSale		0.0	0	0	18.76	0.0	0.030731	cubic feet		0.092193	US	gl_book	1995806		3			14.99					0	0	0	0	0	0.2	0	0	0	0		0	0																	Excess								2024-10-13	3	0	0	0	
2024-10-15	006-DeseretIndust-6.12.24-Jim-762	X0049ZZPDF	1943874727	Growing Tomorrow's Citizens in Today's Classrooms: Assessing Seven Critical Competencies (Teaching Strategies for Soft Skills and 21st-Century-Skills Assessment Methods)	Used	1	0	0	1	0	0	0	USD					Low conversion	24.19	0.0	41.04	10.0	Create sale		19.35	9	0	8.87	0.0	0.036493	cubic feet		0.036493	US	gl_book	721292		1			40.58					0	0	0	0	0	0.08	0	0	0	0		0	0																	Excess								2024-10-13	1	0	0	0	
2024-10-15	020-DeseretIndust-8.7.24-Jim-359	X004CLD4O3	1629722901	Our Sweet Basil Kitchen: Fresh Twists on Family Favorites With Recipe Mashups and Unique Flavor Combinations	Used	1	0	1	0	0	0	0	USD					Low conversion	11.32	0.0	18.03	10.99	Lower price		9.06	9	0	8.53	0.0	0.043708	cubic feet	Standard	0.043708	US	gl_book	456245		0			18.5					0	1	0	0	0	0.1	0	0	0	0		0	0																									2024-10-12	1	0	0	0	
2024-10-15	023-NPSAuction-8.29.24-Jim-182	X004DN9I45	1107690633	North American Cambridge Latin Course Unit 1 Student's Book	Used	1	0	1	0	0	0	0	USD					Low conversion	35.14	0.0	39.05	26.71	Lower price		0.0	0	0	9.16	0.0	0.037953	cubic feet	Standard	0.037953	US	gl_book	64945		0			39.05					1	0	0	0	0	0.08	0	0	0	0		0	0																									2024-10-12	1	0	0	0	
